run_id,strategy_id,trade_id,symbol,side,entry_time,exit_time,entry_price,exit_price,size,gross_pnl,net_pnl,fees,slippage,holding_bars,holding_hours,entry_fill_id,exit_fill_id,attribution_source
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00029,BTCUSDT,short,2024-08-07T15:00:00+00:00,2024-09-24T20:00:00+00:00,56568.19521283,64348.259012,0.0269635,-209.77775025,-218.05052737,8.27277712,8.27277712,1157,1157.0,fill_af368f211a344661,fill_6f9f6f84e2a44201,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00030,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-09-27T20:00:00+00:00,64348.259012,65685.155424,0.0063065,8.43113722,8.10311493,0.32802229,0.32802229,72,72.0,fill_6f9f6f84e2a44201,fill_67e93e0bf62146ed,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00031,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-10-02T21:00:00+00:00,64479.65099106,60824.130612,0.02584,-94.45864659,-95.78518978,1.32654319,1.32654319,193,193.0,fill_6f9f6f84e2a44201,fill_26f4555b8fb246f9,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00032,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-10-19T11:00:00+00:00,66371.68203599,68222.60004,0.016961,31.39342027,30.42684256,0.96657771,0.96657771,591,591.0,fill_6f9f6f84e2a44201,fill_f9c4c9f972984bc6,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00033,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-10-23T23:00:00+00:00,66371.68203599,66436.224876,0.021633,1.39625526,0.13460711,1.26164814,1.26164814,699,699.0,fill_6f9f6f84e2a44201,fill_bc5fe0443b574dd1,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00034,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-11-02T21:00:00+00:00,66371.68203599,69462.204,0.0187115,57.82830173,56.65714076,1.17116097,1.17116097,937,937.0,fill_6f9f6f84e2a44201,fill_d398f41f4be841b7,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00035,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-11-09T21:00:00+00:00,66371.68203599,76279.765884,0.0284005,281.39453533,279.44959296,1.94494236,1.94494236,1105,1105.0,fill_6f9f6f84e2a44201,fill_3afe07c7a2c24fbd,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00036,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-11-13T23:00:00+00:00,66371.68203599,89578.444284,0.1214505,2818.4728784,2808.77110698,9.70177143,9.70177143,1203,1203.0,fill_6f9f6f84e2a44201,fill_56f9a9ba26f346f1,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00037,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-11-18T10:00:00+00:00,81952.14450577,91759.13166,0.0338865,332.3244702,328.77801389,3.54645631,3.54645631,1310,1310.0,fill_6f9f6f84e2a44201,fill_94c57404d44742cb,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00038,BTCUSDT,long,2024-09-24T20:00:00+00:00,2024-11-22T13:00:00+00:00,84858.53764307,98561.489628,0.20223066,2771.15702386,2748.88041732,22.27660654,22.27660654,1409,1409.0,fill_6f9f6f84e2a44201,fill_7e6995e52f814b97,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00039,BTCUSDT,long,2024-11-23T16:00:00+00:00,2024-11-26T16:00:00+00:00,98448.293572,92961.480528,0.0434595,-238.45415149,-241.78158072,3.32742923,3.32742923,72,72.0,fill_4b4ae0d7061b46dc,fill_c59630f4fb99427e,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00040,BTCUSDT,long,2024-11-23T16:00:00+00:00,2024-12-09T21:00:00+00:00,98448.293572,96162.059784,0.14851068,-339.53013449,-352.80222631,13.27209181,13.27209181,389,389.0,fill_4b4ae0d7061b46dc,fill_588d3f591c474a38,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00041,BTCUSDT,long,2024-12-16T00:00:00+00:00,2024-12-19T00:00:00+00:00,104376.523916,100372.694856,0.0153285,-61.37269375,-62.62809311,1.25539936,1.25539936,72,72.0,fill_82b2ac5e1c364677,fill_c665870b2a174ccd,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00042,BTCUSDT,long,2024-12-16T00:00:00+00:00,2024-12-27T08:00:00+00:00,104376.523916,95108.861232,0.0102355,-94.8591614,-95.71566122,0.85649981,0.85649981,272,272.0,fill_82b2ac5e1c364677,fill_199d386a27004a6e,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00043,BTCUSDT,long,2024-12-16T00:00:00+00:00,2024-12-30T08:00:00+00:00,104376.523916,93720.576768,0.00145,-15.45112336,-15.57603741,0.12491405,0.12491405,344,344.0,fill_82b2ac5e1c364677,fill_e4f05e95c72b4628,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00044,BTCUSDT,long,2024-12-16T00:00:00+00:00,2024-12-31T16:00:00+00:00,104376.523916,95309.600904,0.0585025,-530.43766351,-535.5416714,5.10400789,5.10400789,376,376.0,fill_82b2ac5e1c364677,fill_01bbb2477b2b41b5,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00045,BTCUSDT,long,2024-12-16T00:00:00+00:00,2025-01-03T16:00:00+00:00,104376.523916,97464.94842,0.09453394,-653.3784511,-664.58116481,11.20271372,11.20271372,448,448.0,fill_82b2ac5e1c364677,fill_d1f548aff8224265,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00046,BTCUSDT,short,2025-01-09T21:00:00+00:00,2025-01-16T23:00:00+00:00,94197.08327997,99899.223712,0.018425,-105.06193746,-106.49242724,1.43048978,1.43048978,170,170.0,fill_146101e9365a4360,fill_e5c1f3bd2a024ad1,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00047,BTCUSDT,short,2025-01-09T21:00:00+00:00,2025-01-18T14:00:00+00:00,94197.08327997,104426.143756,0.015022,-153.66094647,-154.97871879,1.31777232,1.31777232,209,209.0,fill_146101e9365a4360,fill_838e73c0faa045f9,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00048,BTCUSDT,short,2025-01-09T21:00:00+00:00,2025-01-21T14:00:00+00:00,94197.08327997,104441.820024,0.068888,-705.73942482,-712.47320347,6.73377865,6.73377865,281,281.0,fill_146101e9365a4360,fill_e4ddef43ed5c4066,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00049,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-01-26T15:00:00+00:00,105053.7547,104850.2931,0.0069505,-1.41415985,-1.99773508,0.58357523,0.58357523,72,72.0,fill_1a19a8cd3fd54c37,fill_f663eef5742c46c0,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00050,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-02-07T21:00:00+00:00,105053.7547,95769.536856,0.0379525,-352.35927772,-355.47408568,3.11480796,3.11480796,366,366.0,fill_1a19a8cd3fd54c37,fill_c5b515c7699e4b63,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00051,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-02-10T21:00:00+00:00,105053.7547,97273.614984,0.033686,-262.08178647,-265.2980162,3.21622973,3.21622973,438,438.0,fill_1a19a8cd3fd54c37,fill_6ec4604cc0934c38,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00052,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-02-12T14:00:00+00:00,105053.7547,94911.930036,0.018514,-187.76574183,-189.88326448,2.11752265,2.11752265,479,479.0,fill_1a19a8cd3fd54c37,fill_cea2f97c851d47b8,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00053,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-02-15T14:00:00+00:00,105053.7547,97705.6521,0.0088195,-64.80659088,-65.98611256,1.17952168,1.17952168,551,551.0,fill_1a19a8cd3fd54c37,fill_4a3128eca06e40ef,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00054,BTCUSDT,long,2025-01-23T15:00:00+00:00,2025-02-26T21:00:00+00:00,105053.7547,84397.797372,0.06870121,-1419.08925991,-1428.74650278,9.65724287,9.65724287,822,822.0,fill_1a19a8cd3fd54c37,fill_0ed3f4be167147b0,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00055,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-03-06T02:00:00+00:00,92012.91712481,91234.999408,0.0450515,35.04636002,31.74412261,3.3022374,3.3022374,173,173.0,fill_0ed3f4be167147b0,fill_f8c2fd06fdb845aa,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00056,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-03-12T17:00:00+00:00,84720.60416329,82104.288584,0.0119835,31.35261774,30.42281692,0.92980082,0.92980082,332,332.0,fill_0ed3f4be167147b0,fill_ed35f11c2328485c,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00057,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-03-16T20:00:00+00:00,83897.67229797,83161.331232,0.006993,5.14923307,4.59827245,0.55096063,0.55096063,431,431.0,fill_0ed3f4be167147b0,fill_66d7f92156e14a19,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00058,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-03-27T22:00:00+00:00,83897.67229797,87591.712676,0.004348,-16.06168756,-16.42032184,0.35863428,0.35863428,697,697.0,fill_0ed3f4be167147b0,fill_9ca32d5fe9b84420,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00059,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-03-30T22:00:00+00:00,83897.67229797,82297.395796,0.013107,20.97482411,19.90470809,1.07011602,1.07011602,769,769.0,fill_0ed3f4be167147b0,fill_a97a81f571b34d7a,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00060,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-04-07T12:00:00+00:00,83586.16838223,76673.527148,0.044085,304.74378881,301.25374519,3.49004363,3.49004363,951,951.0,fill_0ed3f4be167147b0,fill_aa827d30b095443d,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00061,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-04-11T14:00:00+00:00,83231.27820879,82824.906716,0.131725,53.52928489,41.24243202,12.28685287,12.28685287,1049,1049.0,fill_0ed3f4be167147b0,fill_4295e4cf4c854224,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00062,BTCUSDT,short,2025-02-26T21:00:00+00:00,2025-04-21T01:00:00+00:00,83231.27820879,86615.522356,0.03058329,-103.50132055,-114.32320452,10.82188397,10.82188397,1276,1276.0,fill_0ed3f4be167147b0,fill_5eeb75ff7ae54025,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00063,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-04-28T12:00:00+00:00,91424.22721864,95247.545736,0.008827,33.74843255,33.08933186,0.6591007,0.6591007,179,179.0,fill_5eeb75ff7ae54025,fill_0878e176e9974af0,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00064,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-05-04T10:00:00+00:00,93925.50003432,95461.8,0.002589,3.97748061,3.77464175,0.20283886,0.20283886,321,321.0,fill_5eeb75ff7ae54025,fill_eeb7aa642df046da,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00065,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-05-11T23:00:00+00:00,95257.825769,103504.03182,0.049451,407.78313543,403.70608947,4.07704596,4.07704596,502,502.0,fill_5eeb75ff7ae54025,fill_5e36fabb976d419f,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00066,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-05-16T05:00:00+00:00,95482.04247517,103789.757484,0.015329,127.34896337,125.75999961,1.58896376,1.58896376,604,604.0,fill_5eeb75ff7ae54025,fill_13d2f9ca5b8844f3,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00067,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-05-27T16:00:00+00:00,95930.2826488,110143.215084,0.006853,97.40122598,96.59955797,0.80166801,0.80166801,879,879.0,fill_5eeb75ff7ae54025,fill_b5b90a90d6cc439e,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00068,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-06-15T23:00:00+00:00,98473.48393411,105293.6157,0.0029345,20.01367667,19.6848925,0.32878417,0.32878417,1342,1342.0,fill_5eeb75ff7ae54025,fill_6be5ccd709254675,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00069,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-06-20T23:00:00+00:00,98473.48393411,103064.267796,0.0033715,15.47782779,15.09619217,0.38163562,0.38163562,1462,1462.0,fill_5eeb75ff7ae54025,fill_e68d62c2aee64d6c,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00070,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-06-23T23:00:00+00:00,98473.48393411,105268.705668,0.021923,148.97164607,146.41587955,2.55576653,2.55576653,1534,1534.0,fill_5eeb75ff7ae54025,fill_6aa37c3eac254111,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00071,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-07-16T15:00:00+00:00,105227.01935551,119013.17568,0.059104,814.8169834,807.27100453,7.54597887,7.54597887,2078,2078.0,fill_5eeb75ff7ae54025,fill_fd6bcee6628f433b,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00072,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-07-20T18:00:00+00:00,109496.53561213,118128.409728,0.007243,62.52066422,61.22107757,1.29958665,1.29958665,2177,2177.0,fill_5eeb75ff7ae54025,fill_f170619447c64e52,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00073,BTCUSDT,long,2025-04-21T01:00:00+00:00,2025-08-06T02:00:00+00:00,109496.53561213,113369.913888,0.06916171,267.88946462,254.65431348,13.23515113,13.23515113,2569,2569.0,fill_5eeb75ff7ae54025,fill_8ea38e025ddb4d50,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00074,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-08-09T02:00:00+00:00,113369.913888,116737.186204,0.0033035,-11.1237841,-11.42784762,0.30406352,0.30406352,72,72.0,fill_8ea38e025ddb4d50,fill_1de5102023444110,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00075,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-08-27T02:00:00+00:00,113369.913888,111460.956556,0.00307,5.86049901,5.58150091,0.2789981,0.2789981,504,504.0,fill_8ea38e025ddb4d50,fill_dcf3fa4a1dfc48fe,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00076,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-09-01T08:00:00+00:00,113369.913888,109445.46068,0.006887,27.02770924,26.40107217,0.62663708,0.62663708,630,630.0,fill_8ea38e025ddb4d50,fill_0395c2cd84dc4c22,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00077,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-09-14T18:00:00+00:00,113369.913888,115537.99672,0.04658,-100.98929831,-105.44316637,4.45386806,4.45386806,952,952.0,fill_8ea38e025ddb4d50,fill_70cd2beb681740ed,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00078,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-09-17T18:00:00+00:00,113369.913888,115601.222,0.0351525,-78.43605841,-82.59326227,4.15720386,4.15720386,1024,1024.0,fill_8ea38e025ddb4d50,fill_ba3852f23ad349e0,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00079,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-09-18T19:00:00+00:00,113369.913888,117832.594192,0.006142,-27.40978243,-28.37517111,0.96538868,0.96538868,1049,1049.0,fill_8ea38e025ddb4d50,fill_c0851da28a314fc6,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00080,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-09-21T19:00:00+00:00,113369.913888,115699.641352,0.009426,-21.96001108,-23.53893963,1.57892855,1.57892855,1121,1121.0,fill_8ea38e025ddb4d50,fill_01a9a6afbba04d5b,ledger_fills
20260516T061000Z_attribution,btc_perp_dual_trend,btc_perp_dual_trend_00081,BTCUSDT,short,2025-08-06T02:00:00+00:00,2025-10-05T03:00:00+00:00,113369.913888,124293.4475,0.0187055,-204.33015798,-207.9467633,3.61660532,3.61660532,1441,1441.0,fill_8ea38e025ddb4d50,fill_3cda172735ee4488,ledger_fills
